cohorts_month,life_month,active_players,paying_players,active_subscribers,total_sub_revenue,total_purchase_revenue,total_items_bought,cohort_size,retention_rate
2018-07-01,18.0,44,19,7,2300.0,7252.26,30.0,346,0.12716763005780346
2018-07-01,19.0,39,21,7,2500.0,16533.79,66.0,346,0.11271676300578035
2018-07-01,20.0,34,17,7,2200.0,7964.51,38.0,346,0.09826589595375723
2018-07-01,21.0,31,18,9,2900.0,9314.01,41.0,346,0.08959537572254335
2018-07-01,22.0,36,22,10,3100.0,16342.74,63.0,346,0.10404624277456648
2018-07-01,23.0,38,17,10,3100.0,6866.0,27.0,346,0.10982658959537572
2018-07-01,24.0,43,18,8,2700.0,8815.99,33.0,346,0.12427745664739884
2018-07-01,25.0,46,19,5,1600.0,7939.8,36.0,346,0.1329479768786127
2018-07-01,26.0,35,14,5,1300.0,7238.16,34.0,346,0.10115606936416185
2018-07-01,27.0,35,16,4,1400.0,9060.2,40.0,346,0.10115606936416185
2018-07-01,28.0,38,17,4,1400.0,16052.26,58.0,346,0.10982658959537572
2018-07-01,29.0,40,19,4,1400.0,11628.82,53.0,346,0.11560693641618497
2018-07-01,30.0,36,13,5,1900.0,5496.7,20.0,346,0.10404624277456648
2018-07-01,31.0,33,18,5,2100.0,11624.21,38.0,346,0.0953757225433526
2018-07-01,32.0,34,16,6,1800.0,13277.29,48.0,346,0.09826589595375723
2018-07-01,33.0,32,19,8,2200.0,16693.91,65.0,346,0.09248554913294797
2018-07-01,34.0,36,19,7,1700.0,16968.760000000002,62.0,346,0.10404624277456648
2018-07-01,35.0,42,21,5,1300.0,11166.42,47.0,346,0.12138728323699421
2018-07-01,36.0,46,22,5,1000.0,18619.64,73.0,346,0.1329479768786127
2018-07-01,37.0,49,24,8,1600.0,21052.69,79.0,346,0.1416184971098266
2018-07-01,38.0,42,15,7,1400.0,9946.45,44.0,346,0.12138728323699421
2018-07-01,39.0,39,19,7,1700.0,17896.88,74.0,346,0.11271676300578035
2018-07-01,40.0,34,22,10,2600.0,20028.22,81.0,346,0.09826589595375723
2018-07-01,41.0,34,21,9,2100.0,29247.010000000002,104.0,346,0.09826589595375723
2018-07-01,42.0,34,27,11,2800.0,28617.48,102.0,346,0.09826589595375723
2018-07-01,43.0,37,19,12,3000.0,17855.68,73.0,346,0.1069364161849711
2018-07-01,44.0,36,22,12,3000.0,20359.27,78.0,346,0.10404624277456648
2018-07-01,45.0,40,23,14,3400.0,17621.6,63.0,346,0.11560693641618497
2018-07-01,46.0,45,19,9,1800.0,14928.17,66.0,346,0.13005780346820808
2018-07-01,47.0,44,20,9,2100.0,13125.0,49.0,346,0.12716763005780346
2018-07-01,48.0,47,25,11,3100.0,18066.11,65.0,346,0.13583815028901733
2018-07-01,49.0,42,20,9,2700.0,24792.53,74.0,346,0.12138728323699421
2018-07-01,50.0,30,15,6,1800.0,11677.31,40.0,346,0.08670520231213873
2018-07-01,51.0,38,16,9,2400.0,10845.279999999999,44.0,346,0.10982658959537572
2018-07-01,52.0,41,19,8,1900.0,16625.05,70.0,346,0.11849710982658959
2018-07-01,53.0,44,19,9,2900.0,15194.91,57.0,346,0.12716763005780346
2018-07-01,54.0,41,24,11,3300.0,19560.81,79.0,346,0.11849710982658959
2018-08-01,0.0,311,117,17,4900.0,92422.04,362.0,311,1.0
2018-08-01,1.0,233,95,29,9000.0,92316.61,347.0,311,0.7491961414790996
2018-08-01,2.0,175,77,30,9000.0,67475.12,268.0,311,0.5627009646302251
2018-08-01,3.0,141,67,28,8600.0,42140.16,178.0,311,0.4533762057877814
2018-08-01,4.0,107,56,29,9400.0,54968.81,206.0,311,0.3440514469453376
2018-08-01,5.0,90,51,28,8300.0,48669.49,182.0,311,0.28938906752411575
2018-08-01,6.0,88,50,23,7000.0,45499.48,179.0,311,0.2829581993569132
2018-08-01,7.0,82,53,27,8100.0,47522.01,187.0,311,0.26366559485530544
2018-08-01,8.0,76,41,20,6100.0,34490.1,139.0,311,0.24437299035369775
2018-08-01,9.0,64,39,20,5800.0,25956.739999999998,115.0,311,0.2057877813504823
2018-08-01,10.0,56,36,19,5300.0,31674.100000000002,118.0,311,0.18006430868167203
2018-08-01,11.0,52,29,15,3900.0,22106.54,84.0,311,0.16720257234726688
2018-08-01,12.0,56,33,15,3600.0,19410.87,70.0,311,0.18006430868167203
2018-08-01,13.0,50,32,12,3000.0,16199.02,68.0,311,0.1607717041800643
2018-08-01,14.0,48,28,12,2700.0,28615.88,96.0,311,0.15434083601286175
2018-08-01,15.0,42,28,13,2900.0,17571.92,66.0,311,0.13504823151125403
2018-08-01,16.0,39,22,11,2200.0,15419.64,60.0,311,0.12540192926045016
2018-08-01,17.0,38,20,11,2200.0,17176.6,72.0,311,0.12218649517684887
2018-08-01,18.0,37,20,11,3100.0,9305.93,49.0,311,0.1189710610932476
2018-08-01,19.0,31,16,8,2500.0,9234.1,41.0,311,0.09967845659163987
2018-08-01,20.0,33,12,6,2100.0,14148.769999999999,50.0,311,0.10610932475884244
2018-08-01,21.0,37,18,5,1900.0,14183.35,50.0,311,0.1189710610932476
2018-08-01,22.0,36,11,5,1300.0,15045.300000000001,55.0,311,0.1157556270096463
2018-08-01,23.0,36,17,5,1300.0,12690.25,50.0,311,0.1157556270096463
2018-08-01,24.0,38,13,6,1500.0,10929.54,50.0,311,0.12218649517684887
2018-08-01,25.0,32,13,5,1300.0,6886.05,31.0,311,0.10289389067524116
2018-08-01,26.0,35,19,5,1300.0,9761.82,43.0,311,0.11254019292604502
2018-08-01,27.0,39,13,7,1700.0,14964.26,54.0,311,0.12540192926045016
2018-08-01,28.0,35,13,7,1700.0,14467.47,62.0,311,0.11254019292604502
2018-08-01,29.0,35,19,8,1900.0,12158.73,47.0,311,0.11254019292604502
2018-08-01,30.0,37,22,8,1900.0,9288.3,42.0,311,0.1189710610932476
2018-08-01,31.0,44,16,4,1100.0,15609.95,58.0,311,0.1414790996784566
2018-08-01,32.0,35,14,7,2000.0,10005.07,45.0,311,0.11254019292604502
2018-08-01,33.0,39,19,7,2300.0,16391.19,54.0,311,0.12540192926045016
2018-08-01,34.0,38,22,7,2600.0,16323.01,64.0,311,0.12218649517684887
2018-08-01,35.0,40,18,8,2800.0,13222.5,51.0,311,0.12861736334405144
2018-08-01,36.0,40,16,7,2600.0,21683.66,88.0,311,0.12861736334405144
2018-08-01,37.0,36,16,7,2600.0,10286.21,42.0,311,0.1157556270096463
2018-08-01,38.0,45,20,6,2400.0,14657.02,56.0,311,0.14469453376205788
2018-08-01,39.0,43,18,8,2800.0,12288.22,57.0,311,0.1382636655948553
2018-08-01,40.0,46,18,6,1500.0,17002.39,56.0,311,0.14790996784565916
2018-08-01,41.0,42,16,6,1500.0,14628.14,59.0,311,0.13504823151125403
2018-08-01,42.0,41,21,8,2500.0,17685.49,71.0,311,0.13183279742765272
2018-08-01,43.0,41,19,9,3300.0,23004.64,95.0,311,0.13183279742765272
2018-08-01,44.0,45,21,12,4200.0,21598.16,87.0,311,0.14469453376205788
2018-08-01,45.0,44,24,15,5400.0,32784.31,116.0,311,0.1414790996784566
2018-08-01,46.0,35,17,12,3900.0,15873.79,63.0,311,0.11254019292604502
2018-08-01,47.0,37,18,9,3000.0,10855.8,38.0,311,0.1189710610932476
2018-08-01,48.0,38,22,7,2600.0,15094.79,58.0,311,0.12218649517684887
2018-08-01,49.0,39,19,7,2300.0,11425.23,44.0,311,0.12540192926045016
2018-08-01,50.0,37,16,7,2300.0,10981.74,37.0,311,0.1189710610932476
2018-08-01,51.0,40,21,9,3300.0,13851.65,49.0,311,0.12861736334405144
2018-08-01,52.0,41,26,10,3500.0,17338.86,64.0,311,0.13183279742765272
2018-08-01,53.0,37,21,9,2400.0,15296.63,59.0,311,0.1189710610932476
2018-09-01,0.0,91,27,2,700.0,20005.68,78.0,91,1.0
2018-09-01,1.0,73,24,5,1900.0,18695.21,82.0,91,0.8021978021978022
2018-09-01,2.0,53,21,7,2600.0,16293.59,71.0,91,0.5824175824175825
2018-09-01,3.0,42,17,7,2300.0,7851.53,29.0,91,0.46153846153846156
2018-09-01,4.0,36,17,5,1300.0,13060.1,54.0,91,0.3956043956043956
2018-09-01,5.0,31,17,8,1900.0,18221.15,75.0,91,0.34065934065934067
2018-09-01,6.0,29,14,8,1900.0,11656.33,45.0,91,0.31868131868131866
2018-09-01,7.0,23,14,6,1500.0,11627.54,39.0,91,0.25274725274725274
2018-09-01,8.0,19,11,5,1000.0,5648.96,21.0,91,0.2087912087912088
2018-09-01,9.0,18,10,4,800.0,4093.0,14.0,91,0.1978021978021978
2018-09-01,10.0,18,10,3,600.0,5194.0,21.0,91,0.1978021978021978
2018-09-01,11.0,14,7,3,600.0,3838.0,13.0,91,0.15384615384615385
2018-09-01,12.0,8,6,2,400.0,2359.0,8.0,91,0.08791208791208792
2018-09-01,13.0,8,4,2,400.0,1085.0,5.0,91,0.08791208791208792
2018-09-01,14.0,8,5,1,200.0,2421.0,8.0,91,0.08791208791208792
2018-09-01,15.0,4,2,0,0.0,1179.0,5.0,91,0.04395604395604396
2018-09-01,16.0,8,3,0,0.0,1780.0,7.0,91,0.08791208791208792
2018-09-01,17.0,9,6,0,0.0,3521.0,18.0,91,0.0989010989010989
2018-09-01,18.0,10,1,0,0.0,961.0,4.0,91,0.10989010989010989
2018-09-01,19.0,8,2,1,200.0,4372.32,14.0,91,0.08791208791208792
2018-09-01,20.0,8,3,1,200.0,1592.06,6.0,91,0.08791208791208792
2018-09-01,21.0,10,3,1,200.0,1479.45,7.0,91,0.10989010989010989
2018-09-01,22.0,12,6,1,200.0,4862.0,12.0,91,0.13186813186813187
2018-09-01,23.0,11,3,1,500.0,2925.2,13.0,91,0.12087912087912088
2018-09-01,24.0,7,3,1,500.0,1228.5,9.0,91,0.07692307692307693
2018-09-01,25.0,8,4,1,500.0,1767.0,7.0,91,0.08791208791208792
2018-09-01,26.0,11,4,2,700.0,2359.73,14.0,91,0.12087912087912088
2018-09-01,27.0,14,6,3,900.0,3900.56,14.0,91,0.15384615384615385
2018-09-01,28.0,15,2,2,700.0,0.0,0.0,91,0.16483516483516483
2018-09-01,29.0,14,5,2,700.0,2494.0,11.0,91,0.15384615384615385
2018-09-01,30.0,13,8,2,400.0,4586.0,16.0,91,0.14285714285714285
2018-09-01,31.0,15,9,2,400.0,8455.57,31.0,91,0.16483516483516483
2018-09-01,32.0,11,7,5,1000.0,7098.29,26.0,91,0.12087912087912088
2018-09-01,33.0,12,6,4,800.0,2957.44,11.0,91,0.13186813186813187
2018-09-01,34.0,11,7,3,600.0,7271.21,27.0,91,0.12087912087912088
2018-09-01,35.0,8,6,4,800.0,5797.17,28.0,91,0.08791208791208792
2018-09-01,36.0,8,6,3,600.0,4800.08,21.0,91,0.08791208791208792
2018-09-01,37.0,7,5,3,600.0,3500.17,14.0,91,0.07692307692307693
2018-09-01,38.0,7,4,3,600.0,55.0,1.0,91,0.07692307692307693
2018-09-01,39.0,7,2,1,500.0,3475.9,14.0,91,0.07692307692307693
2018-09-01,40.0,9,4,2,900.0,2497.46,13.0,91,0.0989010989010989
2018-09-01,41.0,7,3,2,400.0,1976.4099999999999,8.0,91,0.07692307692307693
2018-09-01,42.0,7,6,3,600.0,8298.03,26.0,91,0.07692307692307693
2018-09-01,43.0,6,6,3,600.0,1753.0,7.0,91,0.06593406593406594
2018-09-01,44.0,7,5,1,200.0,4253.25,16.0,91,0.07692307692307693
2018-09-01,45.0,4,3,1,200.0,387.0,2.0,91,0.04395604395604396
2018-09-01,46.0,6,2,2,400.0,1862.4,10.0,91,0.06593406593406594
2018-09-01,47.0,8,5,2,400.0,2654.0,8.0,91,0.08791208791208792
2018-09-01,48.0,3,3,0,0.0,2621.0,12.0,91,0.03296703296703297
2018-09-01,49.0,4,2,0,0.0,639.0,3.0,91,0.04395604395604396
2018-09-01,50.0,6,4,1,200.0,5793.35,19.0,91,0.06593406593406594
2018-09-01,51.0,6,4,2,400.0,2428.0,7.0,91,0.06593406593406594
2018-09-01,52.0,8,2,1,200.0,908.0,2.0,91,0.08791208791208792
2018-10-01,0.0,190,78,8,2500.0,51112.75,218.0,190,1.0
2018-10-01,1.0,144,56,13,4900.0,51637.82,193.0,190,0.7578947368421053
2018-10-01,2.0,116,58,18,6200.0,47655.33,184.0,190,0.6105263157894737
2018-10-01,3.0,103,44,22,7300.0,37474.42,141.0,190,0.5421052631578948
2018-10-01,4.0,74,42,18,6400.0,35368.62,144.0,190,0.3894736842105263
2018-10-01,5.0,59,36,20,6200.0,36251.02,142.0,190,0.3105263157894737
2018-10-01,6.0,41,33,20,6200.0,16258.52,64.0,190,0.21578947368421053
2018-10-01,7.0,33,19,17,5000.0,12099.85,55.0,190,0.1736842105263158
2018-10-01,8.0,36,24,17,4700.0,19227.55,74.0,190,0.18947368421052632
2018-10-01,9.0,37,23,14,3900.0,17225.22,75.0,190,0.19473684210526315
2018-10-01,10.0,33,21,15,3800.0,10458.619999999999,51.0,190,0.1736842105263158
2018-10-01,11.0,28,20,12,3200.0,6877.85,33.0,190,0.14736842105263157
2018-10-01,12.0,28,19,9,1800.0,7871.67,28.0,190,0.14736842105263157
2018-10-01,13.0,28,14,9,2100.0,2748.3,16.0,190,0.14736842105263157
2018-10-01,14.0,25,15,8,1900.0,9629.04,34.0,190,0.13157894736842105
2018-10-01,15.0,23,16,10,2300.0,6773.52,25.0,190,0.12105263157894737
2018-10-01,16.0,23,15,7,1700.0,8111.76,27.0,190,0.12105263157894737
2018-10-01,17.0,28,15,7,2000.0,11010.9,42.0,190,0.14736842105263157
2018-10-01,18.0,28,21,6,1800.0,13561.5,55.0,190,0.14736842105263157
2018-10-01,19.0,29,15,7,2000.0,11726.02,45.0,190,0.15263157894736842
2018-10-01,20.0,26,16,7,2000.0,11196.369999999999,36.0,190,0.1368421052631579
2018-10-01,21.0,30,16,6,1500.0,15729.58,65.0,190,0.15789473684210525
2018-10-01,22.0,27,18,9,2400.0,10645.29,49.0,190,0.14210526315789473
2018-10-01,23.0,23,12,7,1700.0,10767.19,43.0,190,0.12105263157894737
2018-10-01,24.0,22,18,10,2600.0,20947.71,72.0,190,0.11578947368421053
2018-10-01,25.0,21,16,10,2600.0,18529.92,59.0,190,0.11052631578947368
2018-10-01,26.0,19,15,9,2100.0,14296.28,48.0,190,0.1
2018-10-01,27.0,19,15,9,2400.0,7970.4,37.0,190,0.1
2018-10-01,28.0,20,8,5,1600.0,4196.860000000001,16.0,190,0.10526315789473684
2018-10-01,29.0,25,8,3,600.0,4932.48,23.0,190,0.13157894736842105
2018-10-01,30.0,27,8,3,600.0,5289.0599999999995,23.0,190,0.14210526315789473
2018-10-01,31.0,24,14,5,1600.0,11211.939999999999,44.0,190,0.12631578947368421
2018-10-01,32.0,19,11,3,1200.0,6251.4,24.0,190,0.1
2018-10-01,33.0,16,6,2,1000.0,3414.9,15.0,190,0.08421052631578947
2018-10-01,34.0,17,6,2,1000.0,4137.0,11.0,190,0.08947368421052632
2018-10-01,35.0,21,6,1,500.0,2869.0,10.0,190,0.11052631578947368
2018-10-01,36.0,24,7,1,500.0,2409.0,11.0,190,0.12631578947368421
2018-10-01,37.0,27,11,2,700.0,7611.41,33.0,190,0.14210526315789473
2018-10-01,38.0,23,10,1,200.0,8407.119999999999,28.0,190,0.12105263157894737
2018-10-01,39.0,18,5,2,400.0,3877.56,15.0,190,0.09473684210526316
2018-10-01,40.0,21,9,3,900.0,11659.34,37.0,190,0.11052631578947368
2018-10-01,41.0,21,8,5,1300.0,11164.470000000001,41.0,190,0.11052631578947368
2018-10-01,42.0,19,10,5,1300.0,8211.06,35.0,190,0.1
2018-10-01,43.0,20,11,6,1500.0,13315.48,54.0,190,0.10526315789473684
2018-10-01,44.0,23,13,5,1300.0,11400.07,42.0,190,0.12105263157894737
2018-10-01,45.0,23,9,3,900.0,11844.96,43.0,190,0.12105263157894737
2018-10-01,46.0,23,15,4,1100.0,9224.34,39.0,190,0.12105263157894737
2018-10-01,47.0,26,13,2,400.0,11289.04,40.0,190,0.1368421052631579
2018-10-01,48.0,26,7,2,400.0,6291.11,27.0,190,0.1368421052631579
2018-10-01,49.0,16,7,2,400.0,2848.0,13.0,190,0.08421052631578947
2018-10-01,50.0,17,8,2,400.0,7462.57,29.0,190,0.08947368421052632
2018-10-01,51.0,20,7,3,600.0,6773.83,22.0,190,0.10526315789473684
2018-11-01,0.0,137,57,5,1900.0,38893.9,149.0,137,1.0
2018-11-01,1.0,117,41,7,2300.0,28332.45,117.0,137,0.8540145985401459
2018-11-01,2.0,85,38,7,2300.0,31668.8,125.0,137,0.6204379562043796
2018-11-01,3.0,72,28,9,3300.0,27427.22,116.0,137,0.5255474452554745
2018-11-01,4.0,54,24,10,3500.0,16134.05,61.0,137,0.39416058394160586
2018-11-01,5.0,45,23,10,3500.0,22263.6,91.0,137,0.3284671532846715
2018-11-01,6.0,40,24,11,4000.0,20772.32,84.0,137,0.291970802919708
2018-11-01,7.0,34,20,8,2500.0,16902.7,64.0,137,0.24817518248175183
2018-11-01,8.0,25,19,9,2700.0,12334.58,55.0,137,0.18248175182481752
2018-11-01,9.0,26,12,8,2500.0,5449.19,26.0,137,0.1897810218978102
2018-11-01,10.0,23,15,7,2000.0,13742.95,56.0,137,0.1678832116788321
2018-11-01,11.0,24,9,6,1800.0,5940.049999999999,27.0,137,0.17518248175182483
2018-11-01,12.0,19,13,6,1800.0,7618.12,33.0,137,0.1386861313868613
2018-11-01,13.0,20,10,6,1500.0,4367.38,19.0,137,0.145985401459854
2018-11-01,14.0,18,10,6,1500.0,2496.66,12.0,137,0.13138686131386862
2018-11-01,15.0,18,9,5,1300.0,11300.150000000001,46.0,137,0.13138686131386862
2018-11-01,16.0,18,9,4,800.0,12343.34,38.0,137,0.13138686131386862
2018-11-01,17.0,17,7,5,1000.0,7117.26,34.0,137,0.12408759124087591
2018-11-01,18.0,14,9,6,1200.0,10958.66,39.0,137,0.10218978102189781
2018-11-01,19.0,14,12,7,1600.0,7551.66,37.0,137,0.10218978102189781
2018-11-01,20.0,11,9,6,1200.0,4539.78,17.0,137,0.08029197080291971
2018-11-01,21.0,12,8,6,1700.0,4405.54,24.0,137,0.08759124087591241
2018-11-01,22.0,11,9,8,2400.0,6757.91,32.0,137,0.08029197080291971
2018-11-01,23.0,12,10,9,2700.0,9049.3,41.0,137,0.08759124087591241
2018-11-01,24.0,13,9,8,2500.0,6953.8,33.0,137,0.0948905109489051
2018-11-01,25.0,11,12,8,2500.0,4411.4,19.0,137,0.08029197080291971
2018-11-01,26.0,10,8,7,2300.0,12473.880000000001,51.0,137,0.072992700729927
2018-11-01,27.0,11,8,5,1600.0,1561.6,10.0,137,0.08029197080291971
2018-11-01,28.0,15,6,2,700.0,3035.0,8.0,137,0.10948905109489052
2018-11-01,29.0,18,8,3,900.0,4559.780000000001,22.0,137,0.13138686131386862
2018-11-01,30.0,17,7,3,900.0,2427.0,11.0,137,0.12408759124087591
2018-11-01,31.0,17,12,2,700.0,6667.0,25.0,137,0.12408759124087591
2018-11-01,32.0,15,4,1,500.0,1545.0,7.0,137,0.10948905109489052
2018-11-01,33.0,15,7,2,700.0,7113.5,23.0,137,0.10948905109489052
2018-11-01,34.0,10,2,1,200.0,437.0,3.0,137,0.072992700729927
2018-11-01,35.0,13,7,2,400.0,4819.23,21.0,137,0.0948905109489051
2018-11-01,36.0,11,7,3,900.0,4126.0,19.0,137,0.08029197080291971
2018-11-01,37.0,12,3,1,500.0,922.0,5.0,137,0.08759124087591241
2018-11-01,38.0,10,5,0,0.0,3388.0,14.0,137,0.072992700729927
2018-11-01,39.0,10,6,1,200.0,4913.45,18.0,137,0.072992700729927
2018-11-01,40.0,15,6,2,400.0,7899.66,39.0,137,0.10948905109489052
2018-11-01,41.0,13,9,3,900.0,4040.19,18.0,137,0.0948905109489051
2018-11-01,42.0,13,3,3,900.0,3724.67,16.0,137,0.0948905109489051
2018-11-01,43.0,11,7,4,1100.0,6901.5199999999995,29.0,137,0.08029197080291971
2018-11-01,44.0,12,6,4,1100.0,4135.95,15.0,137,0.08759124087591241
2018-11-01,45.0,14,10,4,1100.0,11240.64,37.0,137,0.10218978102189781
2018-11-01,46.0,14,7,3,900.0,4118.0,12.0,137,0.10218978102189781
2018-11-01,47.0,16,8,4,1400.0,7735.76,32.0,137,0.11678832116788321
2018-11-01,48.0,17,8,3,900.0,3959.0,13.0,137,0.12408759124087591
2018-11-01,49.0,16,4,3,600.0,4008.8,17.0,137,0.11678832116788321
2018-11-01,50.0,17,5,3,600.0,3427.16,16.0,137,0.12408759124087591
2018-12-01,0.0,62,18,3,600.0,13342.85,54.0,62,1.0
2018-12-01,1.0,40,14,4,1100.0,8878.33,32.0,62,0.6451612903225806
2018-12-01,2.0,31,14,4,1100.0,9627.42,40.0,62,0.5
2018-12-01,3.0,25,14,5,1300.0,11684.48,51.0,62,0.4032258064516129
2018-12-01,4.0,20,12,4,1100.0,7021.65,25.0,62,0.3225806451612903
2018-12-01,5.0,14,9,4,800.0,5288.55,19.0,62,0.22580645161290322
2018-12-01,6.0,14,10,5,1000.0,7185.77,22.0,62,0.22580645161290322
2018-12-01,7.0,13,5,2,400.0,4132.24,17.0,62,0.20967741935483872
2018-12-01,8.0,11,5,2,400.0,2805.3199999999997,15.0,62,0.1774193548387097
2018-12-01,9.0,9,4,2,400.0,1986.0700000000002,9.0,62,0.14516129032258066
2018-12-01,10.0,12,7,2,400.0,6046.52,12.0,62,0.1935483870967742
2018-12-01,11.0,11,8,3,600.0,7417.56,32.0,62,0.1774193548387097
2018-12-01,12.0,12,8,3,800.0,6915.219999999999,30.0,62,0.1935483870967742
2018-12-01,13.0,12,6,2,400.0,7569.19,24.0,62,0.1935483870967742
2018-12-01,14.0,11,4,3,900.0,3492.42,16.0,62,0.1774193548387097
2018-12-01,15.0,13,4,3,900.0,4376.4,16.0,62,0.20967741935483872
2018-12-01,16.0,14,10,3,900.0,8142.1,29.0,62,0.22580645161290322
2018-12-01,17.0,16,6,3,900.0,4836.77,20.0,62,0.25806451612903225
2018-12-01,18.0,14,7,4,1400.0,5132.8,24.0,62,0.22580645161290322
2018-12-01,19.0,11,5,4,1400.0,2730.55,11.0,62,0.1774193548387097
2018-12-01,20.0,8,6,4,1400.0,1280.0,7.0,62,0.12903225806451613
2018-12-01,21.0,8,4,2,700.0,1628.0,5.0,62,0.12903225806451613
2018-12-01,22.0,7,4,2,700.0,1389.0,6.0,62,0.11290322580645161
2018-12-01,23.0,6,5,2,700.0,1916.0,7.0,62,0.0967741935483871
2018-12-01,24.0,5,3,3,1200.0,2561.4,10.0,62,0.08064516129032258
2018-12-01,25.0,6,4,2,700.0,2236.5,11.0,62,0.0967741935483871
2018-12-01,26.0,8,5,3,1200.0,4966.0,21.0,62,0.12903225806451613
2018-12-01,27.0,7,5,3,1200.0,4876.7,22.0,62,0.11290322580645161
2018-12-01,28.0,8,6,4,1400.0,6474.22,24.0,62,0.12903225806451613
2018-12-01,29.0,8,8,4,1400.0,2824.1,14.0,62,0.12903225806451613
2018-12-01,30.0,6,4,3,900.0,326.0,1.0,62,0.0967741935483871
2018-12-01,31.0,9,4,3,600.0,1085.56,7.0,62,0.14516129032258066
2018-12-01,32.0,11,7,4,1100.0,5113.12,23.0,62,0.1774193548387097
2018-12-01,33.0,9,5,4,1100.0,1610.42,6.0,62,0.14516129032258066
2018-12-01,34.0,7,4,3,900.0,3507.16,13.0,62,0.11290322580645161
2018-12-01,35.0,10,4,2,700.0,3405.09,16.0,62,0.16129032258064516
2018-12-01,36.0,8,4,2,700.0,2979.1,11.0,62,0.12903225806451613
2018-12-01,37.0,6,5,3,900.0,6356.75,18.0,62,0.0967741935483871
2018-12-01,38.0,6,3,2,700.0,1422.0,3.0,62,0.0967741935483871
2018-12-01,39.0,5,2,0,0.0,922.0,3.0,62,0.08064516129032258
2018-12-01,40.0,6,3,0,0.0,1770.0,5.0,62,0.0967741935483871
2018-12-01,41.0,6,2,1,500.0,2939.1,13.0,62,0.0967741935483871
2018-12-01,42.0,9,2,1,500.0,3751.9,15.0,62,0.14516129032258066
2018-12-01,43.0,11,5,1,500.0,4496.0,19.0,62,0.1774193548387097
2018-12-01,44.0,11,7,4,1700.0,7920.04,31.0,62,0.1774193548387097
2018-12-01,45.0,6,5,4,1700.0,682.9,4.0,62,0.0967741935483871
2018-12-01,46.0,7,7,6,2400.0,7548.37,35.0,62,0.11290322580645161
2018-12-01,47.0,9,9,6,2400.0,5989.3,23.0,62,0.14516129032258066
2018-12-01,48.0,8,5,5,2500.0,2451.6,13.0,62,0.12903225806451613
2018-12-01,49.0,9,6,5,2500.0,1752.2,7.0,62,0.14516129032258066
2019-01-01,0.0,202,69,10,3100.0,63237.56,236.0,202,1.0
2019-01-01,1.0,159,53,13,4000.0,41080.15,149.0,202,0.7871287128712872
2019-01-01,2.0,122,52,18,6200.0,46103.29,173.0,202,0.6039603960396039
2019-01-01,3.0,92,40,24,8000.0,31549.96,137.0,202,0.45544554455445546
2019-01-01,4.0,75,41,21,6600.0,31635.989999999998,122.0,202,0.3712871287128713
2019-01-01,5.0,72,44,24,7700.0,34644.85,147.0,202,0.3564356435643564
2019-01-01,6.0,55,39,25,7100.0,25289.87,100.0,202,0.2722772277227723
2019-01-01,7.0,55,36,23,6400.0,26565.1,83.0,202,0.2722772277227723
2019-01-01,8.0,58,37,19,5800.0,18484.22,82.0,202,0.2871287128712871
2019-01-01,9.0,51,27,13,4300.0,12316.9,53.0,202,0.2524752475247525
2019-01-01,10.0,45,24,11,3400.0,14473.130000000001,62.0,202,0.22277227722772278
2019-01-01,11.0,41,27,12,3600.0,19283.95,78.0,202,0.20297029702970298
2019-01-01,12.0,35,21,13,3800.0,18870.54,75.0,202,0.17326732673267325
2019-01-01,13.0,35,18,11,3100.0,7837.96,27.0,202,0.17326732673267325
2019-01-01,14.0,32,17,11,3100.0,13524.630000000001,54.0,202,0.15841584158415842
2019-01-01,15.0,26,19,13,4300.0,17861.42,67.0,202,0.12871287128712872
2019-01-01,16.0,30,22,13,4300.0,27644.39,91.0,202,0.1485148514851485
2019-01-01,17.0,32,23,13,4300.0,16338.95,75.0,202,0.15841584158415842
2019-01-01,18.0,32,22,12,3600.0,23753.63,79.0,202,0.15841584158415842
2019-01-01,19.0,31,11,8,1900.0,10971.61,42.0,202,0.15346534653465346
2019-01-01,20.0,31,18,9,2100.0,20484.19,75.0,202,0.15346534653465346
2019-01-01,21.0,29,16,9,2100.0,9085.15,38.0,202,0.14356435643564355
2019-01-01,22.0,24,15,9,2100.0,14407.84,62.0,202,0.1188118811881188
2019-01-01,23.0,23,18,10,2600.0,10560.61,47.0,202,0.11386138613861387
2019-01-01,24.0,24,20,12,3000.0,17906.76,66.0,202,0.1188118811881188
2019-01-01,25.0,23,19,15,4400.0,12489.21,59.0,202,0.11386138613861387
2019-01-01,26.0,21,19,15,4400.0,11254.84,51.0,202,0.10396039603960396
2019-01-01,27.0,19,19,12,3300.0,8424.3,38.0,202,0.09405940594059406
2019-01-01,28.0,16,13,11,3100.0,5187.38,22.0,202,0.07920792079207921
2019-01-01,29.0,15,17,10,2600.0,10171.59,32.0,202,0.07425742574257425
2019-01-01,30.0,16,13,7,1700.0,3837.0,18.0,202,0.07920792079207921
2019-01-01,31.0,17,10,4,1400.0,7369.1,16.0,202,0.08415841584158416
2019-01-01,32.0,15,5,3,1200.0,4175.6,17.0,202,0.07425742574257425
2019-01-01,33.0,22,14,5,1600.0,10702.53,49.0,202,0.10891089108910891
2019-01-01,34.0,22,8,5,1600.0,3745.5,15.0,202,0.10891089108910891
